scenario,GID_2,month,herbage_anpp,herbage_prodn,total_area_rangeland,mean_anomaly_herbage_anpp,total_anomaly_herbage_prodn,rel_anomaly_mean_herbage_anpp,rel_anomaly_total_herbage_prodn,,,,,,,,,
S0_BASE_bs00_E01,ETH.8.7,2018-05,3.832801411,180294.0937,3686.666667,-0.797054208,-46177.31756,-17.21553054,-20.38991028,,,,,,,,,
S0_BASE_bs00_E01,ETH.8.7,2018-06,6.765576708,411961.2222,3686.666667,0.349938398,37495.21881,5.454459569,10.01298341,,,,,,,,,
S0_BASE_bs00_E01,ETH.8.7,2018-07,1.213726777,4330.324058,3686.666667,-0.237023306,-6032.879463,-16.3379833,-58.21442618,,,,,,,,,
S0_BASE_bs00_E01,ETH.8.7,2018-08,0.229390697,1376.34418,3686.666667,-0.041261238,-9782.932667,-15.24512945,-87.66636765,,,,,,,,,
S0_BASE_bs00_E01,ETH.8.7,2018-09,2.342162997,295443.3826,3686.666667,0.253425716,93342.91308,12.13296273,46.186391,,,,,,,,,
S0_BASE_bs00_E01,ETH.8.7,2018-10,3.551085039,199552.038,3686.666667,0.265774842,772.1963005,8.089794441,0.388468113,,,,,,,,,
S0_BASE_bs00_E01,ETH.8.7,2018-11,1.843910472,118256.2521,3686.666667,-1.058260498,-47343.55928,-36.46444365,-28.58913841,,,,,,,,,
S0_BASE_bs00_E01,ETH.8.7,2018-12,3.572101954,233444.1822,3686.666667,0.176748204,23289.15038,5.205590245,11.08189044,,,,,,,,,
S0_BASE_bs00_E01,ETH.8.8,2019-01,0.350383529,9567.696832,1482.608696,-0.146544797,-3732.499982,-29.49012749,-28.06349436,,,,,,,,,
S0_BASE_bs00_E01,ETH.8.8,2019-02,0.123230743,4200.249605,1482.608696,-0.291107527,-8421.354287,-70.25842123,-66.72174439,,,,,,,,,
S0_BASE_bs00_E01,ETH.8.8,2019-03,2.511628159,91251.56716,1482.608696,1.124631798,42462.32888,81.08397613,87.03216196,,,,,,,,,
S0_BASE_bs00_E01,ETH.8.8,2019-04,3.560159562,119549.1669,1482.608696,0.16894646,5749.980977,4.981888625,5.052743509,,,,,,,,,
S0_BASE_bs00_E01,ETH.8.8,2018-05,5.26548649,170468.4303,1482.608696,0.246135526,4874.281452,4.903732138,2.943510677,,,,,,,,,
S0_BASE_bs00_E01,ETH.8.8,2018-06,5.452763001,181420.6965,1482.608696,0.230892098,7817.432591,4.421635507,4.503044709,,,,,,,,,
S0_BASE_bs00_E01,ETH.8.8,2018-07,3.312284169,104731.5995,1482.608696,0.308127637,8860.235376,10.25671045,9.241795458,,,,,,,,,
S0_BASE_bs00_E01,ETH.8.8,2018-08,2.136385425,70563.25147,1482.608696,0.291842902,7381.193864,15.82196662,11.68242084,,,,,,,,,
S0_BASE_bs00_E01,ETH.8.8,2018-09,0.625723596,4098.614266,1482.608696,-0.312609601,-13585.28215,-33.31541523,-76.82290052,,,,,,,,,
S0_BASE_bs00_E01,ETH.8.8,2018-10,2.314647169,79482.08448,1482.608696,0.07225545,1023.169508,3.222249243,1.304083174,,,,,,,,,
S0_BASE_bs00_E01,ETH.8.8,2018-11,1.430556447,49468.2554,1482.608696,-0.630789482,-19330.33555,-30.60085516,-28.09699339,,,,,,,,,
S0_BASE_bs00_E01,ETH.8.8,2018-12,1.980638587,61220.29086,1482.608696,0.583302209,19380.16764,41.74386482,46.31957593,,,,,,,,,
S0_BASE_bs00_E01,ETH.8.9,2019-01,0.633895652,22947.57071,6180,-0.404063757,-18046.53405,-38.92866655,-44.02226651,,,,,,,,,
S0_BASE_bs00_E01,ETH.8.9,2019-02,0.05160632,3414.315351,6180,-0.06064643,-1101.196052,-54.0266764,-24.38696204,,,,,,,,,
S0_BASE_bs00_E01,ETH.8.9,2019-03,0.206445694,3693.155396,6180,0.010388687,-3451.970789,5.298809216,-48.3122439,,,,,,,,,
S0_BASE_bs00_E01,ETH.8.9,2019-04,3.028084144,177295.949,6180,1.514162227,102842.5672,100.0158734,138.1301489,,,,,,,,,
S0_BASE_bs00_E01,ETH.8.9,2018-05,3.575120071,210600.311,6180,-0.13799382,-9952.889027,-3.716390727,-4.512693095,,,,,,,,,
S0_BASE_bs00_E01,ETH.8.9,2018-06,4.339896727,74493.66471,6180,0.716267133,-15155.10253,19.76656593,-16.90497594,,,,,,,,,
S0_BASE_bs00_E01,ETH.8.9,2018-07,0,0,6180,-0.217577666,-68754.54244,-100,-100,,,,,,,,,
S0_BASE_bs00_E01,ETH.8.9,2018-08,3.89074951,417657.5463,6180,0.670329023,36064.56516,20.81495339,9.451055692,,,,,,,,,
S0_BASE_bs00_E01,ETH.8.9,2018-09,4.906872947,406264.7767,6180,-0.087887336,50883.43026,-1.759590665,14.31798004,,,,,,,,,
S0_BASE_bs00_E01,ETH.8.9,2018-10,2.503257763,220446.7565,6180,-0.458243216,1953.126834,-15.47334338,0.893905619,,,,,,,,,
S0_BASE_bs00_E01,ETH.8.9,2018-11,2.038355971,168148.6938,6180,-0.456043606,-15943.08099,-18.28270057,-8.660398331,,,,,,,,,
S0_BASE_bs00_E01,ETH.8.9,2018-12,3.273967597,211668.069,6180,0.13850223,17037.30204,4.417278247,8.753653037,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.1,2019-01,0.681226886,225471.8607,13157.69231,0.226878002,80542.1046,49.9347549,55.57320095,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.1,2019-02,1.394539868,427730.551,13157.69231,0.907342071,277136.4316,186.2368996,184.0287208,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.1,2019-03,0.103666886,33595.27273,13157.69231,-0.884456548,-280677.9065,-89.50871092,-89.31016868,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.1,2019-04,2.128957182,676137.0804,13157.69231,-0.845314618,-278502.4934,-28.4208934,-29.17357515,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.1,2018-05,5.263476284,1734537.627,13157.69231,0.605278152,206999.449,12.99382584,13.55118006,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.1,2018-06,5.125280193,1674440.724,13157.69231,0.799629979,263298.5175,18.48577531,18.65853889,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.1,2018-07,3.69019644,1080153.968,13157.69231,0.69435747,216217.4508,23.1773963,25.0270068,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.1,2018-08,1.423436336,382587.9311,13157.69231,0.592262476,177291.6692,71.25614793,86.35893684,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.1,2018-09,0.676632937,360227.5357,13157.69231,-0.164961785,-18887.6479,-19.60109552,-4.982034147,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.1,2018-10,2.142939731,758600.2591,13157.69231,-0.1622487,-52310.03013,-7.038413769,-6.450778936,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.1,2018-11,2.808177565,990657.511,13157.69231,-0.007209641,38577.3613,-0.256079921,4.051902701,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.1,2018-12,3.040319807,988404.2883,13157.69231,1.60043415,520378.0608,111.1500863,111.1856623,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.10,2019-01,0.9968196,110013.1422,5480,0.355574544,37630.53042,55.45064886,51.98835675,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.10,2019-02,1.131766388,128140.0923,5480,0.635931315,70596.39484,128.2546051,122.6831052,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.10,2019-03,0.333711013,41109.73081,5480,-0.3373494,-37248.28792,-50.27109236,-47.5360257,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.10,2019-04,1.69354948,187889.39,5480,-0.044437741,-8716.888505,-2.556850844,-4.433677588,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.10,2018-05,2.881586587,316611.0886,5480,0.337198004,37267.52434,13.25261427,13.34110719,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.10,2018-06,2.78436793,298231.7829,5480,0.263085449,21748.38806,10.43458837,7.866073865,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.10,2018-07,2.383428977,242595.1267,5480,0.46550935,50825.89935,24.27157754,26.50367843,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.10,2018-08,1.922302215,190273.039,5480,0.522313501,65929.15349,37.30840796,53.02162885,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.10,2018-09,4.34E-06,0.163807933,5480,-0.298706108,-26706.17702,-99.99854705,-99.99938663,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.10,2018-10,0.625856522,94086.82938,5480,-0.043909713,-5484.743116,-6.555975874,-5.50834237,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.10,2018-11,0.823808653,107461.5996,5480,-0.219014648,-40228.14787,-21.00208614,-27.23828063,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.10,2018-12,1.683380862,184796.2942,5480,0.628277186,50544.11164,59.54648815,37.64863311,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.11,2019-01,0.125575634,42406.68248,19340,-0.068520371,-29533.09699,-35.30230879,-41.05252644,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.11,2019-02,0.617703035,202092.9148,19340,0.422788617,133181.6482,216.9098732,193.2654192,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.11,2019-03,0.080924407,33196.73866,19340,-0.411920234,-153433.9817,-83.58013859,-82.21260755,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.11,2019-04,0.785799602,282340.0035,19340,-1.212501854,-448209.3958,-60.67662364,-61.35237346,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.11,2018-05,3.410454166,1180013.842,19340,0.651437321,226325.0945,23.61121219,23.73154712,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.11,2018-06,3.211223542,1110864.217,19340,0.76857423,239269.6825,31.46477991,27.45194848,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.11,2018-07,0,0,19340,-0.058235429,-18389.35774,-100,-100,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.11,2018-08,0.182936518,16098.41362,19340,-0.267527339,-155706.994,-59.38930166,-90.62985627,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.11,2018-09,2.620631554,1009635.58,19340,0.234677492,70834.6182,9.835792544,7.54522216,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.11,2018-10,3.829807429,1422028.142,19340,0.385059128,143705.1068,11.17814988,11.24168953,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.11,2018-11,3.318397058,1239533.745,19340,1.048723706,382519.339,46.20593116,44.63394505,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.11,2018-12,1.87433061,684059.2681,19340,1.180822747,419766.0319,170.2681122,158.8258701,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.12,2019-01,0.42235113,13472.17564,2800,0.121026346,491.4530128,40.16474982,3.786021988,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.12,2019-02,0.711315378,31803.62465,2800,0.334268115,15098.28959,88.6541682,90.38004653,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.12,2019-03,0.217187026,8769.23607,2800,-0.624910975,-31581.52226,-74.20881821,-78.26748137,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.12,2019-04,2.151834602,99848.31784,2800,-0.067338648,-6353.264918,-3.034402462,-5.982269523,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.12,2018-05,2.996586856,147147.9582,2800,-0.43498953,-14907.56699,-12.67608473,-9.199048889,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.12,2018-06,4.983104619,242912.1107,2800,1.243302062,62469.54916,33.24512574,34.6201853,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.12,2018-07,1.939171188,90904.22852,2800,0.15478967,3079.25309,8.674695853,3.506124625,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.12,2018-08,0,0,2800,-0.050382474,-2886.243194,-100,-100,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.12,2018-09,0.854392005,73206.8986,2800,-0.12231087,-1044.323741,-12.52283303,-1.406473467,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.12,2018-10,1.743849289,89959.67756,2800,-0.725861399,-30442.101,-29.3905437,-25.28376355,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.12,2018-11,3.132827336,152128.5422,2800,0.107348998,4730.297596,3.548166144,3.209195338,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.12,2018-12,1.971599681,95984.53433,2800,0.945997118,47281.54943,92.23817798,97.08142022,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.13,2019-01,0.435559394,14093.78694,3884.615385,-0.076001761,-6136.870619,-14.85682806,-30.3345089,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.13,2019-02,0.045739118,1367.997578,3884.615385,-0.004704421,-591.2708187,-9.326112707,-30.17814301,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.13,2019-03,0.168593839,4431.677575,3884.615385,0.083135521,1300.010754,97.28195323,41.51178359,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.13,2019-04,0.790615915,29867.50733,3884.615385,0.179463361,7598.760643,29.36474032,34.12298298,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.13,2018-05,1.18724491,51377.47398,3884.615385,-1.065187611,-62393.964,-47.29054484,-54.84150074,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.13,2018-06,2.688327592,97572.77292,3884.615385,-1.136958224,-74873.47453,-29.72217707,-43.41844235,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.13,2018-07,0,0,3884.615385,-0.053185031,-1197.788949,-100,-100,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.13,2018-08,0.564688246,123327.9128,3884.615385,-1.550221466,-30503.99517,-73.29965235,-19.82943302,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.13,2018-09,4.482480583,244137.631,3884.615385,0.089590428,-11013.14739,2.039441566,-4.316329137,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.13,2018-10,2.364938407,111880.036,3884.615385,0.002475169,-17062.80577,0.104770706,-13.23284452,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.13,2018-11,2.059974247,111464.8034,3884.615385,0.325516202,16435.31872,18.7676031,17.29496775,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.13,2018-12,2.90314732,146127.2288,3884.615385,0.27854979,9208.241426,10.61304778,6.725321011,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.14,2019-01,0.031554578,22815.56173,21954.54545,-0.056368059,-37642.9951,-64.11097455,-62.2624771,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.14,2019-02,0.255924316,138774.1099,21954.54545,0.110228238,43520.12948,75.6562835,45.68851537,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.14,2019-03,0.058867101,43635.60044,21954.54545,-0.177203743,-112777.8868,-75.06379872,-72.10240549,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.14,2019-04,0.872830304,543734.1372,21954.54545,-0.636376225,-484763.4859,-42.16627831,-47.1331654,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.14,2018-05,2.336095592,1620791.334,21954.54545,0.487905409,348610.0338,26.39909106,27.40254346,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.14,2018-06,2.245209741,1551748.96,21954.54545,0.339763522,226635.3953,17.83117877,17.10309224,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.14,2018-07,0,0,21954.54545,-0.106588658,-63469.97571,-100,-100,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.14,2018-08,0.18743405,137409.1328,21954.54545,-0.090717311,-63588.33463,-32.61436892,-31.636386,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.14,2018-09,1.310908928,919561.1191,21954.54545,0.107601865,66264.96928,8.942178446,7.765764476,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.14,2018-10,3.034486367,2105432.154,21954.54545,0.005302373,-31524.07822,0.175042934,-1.475185956,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.14,2018-11,3.181766645,2264938.712,21954.54545,1.010814144,726427.5768,46.56085953,47.21627033,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.14,2018-12,1.457855319,1002048.999,21954.54545,0.934732839,640078.7762,178.683363,176.8318872,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.15,2019-01,0.039063155,4316.078464,10150,-0.026325445,-3294.152907,-40.25999169,-43.28584436,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.15,2019-02,0.295815004,37956.43864,10150,0.15360469,22423.56789,108.0123411,144.3620323,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.15,2019-03,0.063527387,8148.065224,10150,-0.793361229,-94148.34887,-92.58627247,-92.03484766,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.15,2019-04,1.332765313,164332.6413,10150,-0.822555766,-94519.56426,-38.16395497,-36.51487691,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.15,2018-05,3.639470129,500440.817,10150,0.836006557,181453.6033,29.82048939,56.88428734,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.15,2018-06,4.023677112,433023.2866,10150,1.506672502,156420.508,59.85974345,56.55059171,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.15,2018-07,2.336902109,224765.6805,10150,0.636403362,50706.72673,37.42451227,29.13192663,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.15,2018-08,0.915920392,134002.118,10150,0.10941752,18104.42049,13.56691019,15.62103552,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.15,2018-09,0.968212455,220182.559,10150,-0.694391058,-44936.41618,-41.76528273,-16.94952847,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.15,2018-10,3.753180901,458731.0411,10150,-0.019913916,26249.75686,-0.527787314,6.069570596,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.15,2018-11,2.976520546,310092.2697,10150,0.614689367,81275.24374,26.02596546,35.51975357,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.15,2018-12,1.258094127,170368.6799,10150,0.902499949,130019.0834,253.8005415,322.2314345,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.16,2019-01,1.739884725,54181.61744,2475,0.964189512,25693.51343,124.3000466,90.19032443,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.16,2019-02,0.239297575,4042.281843,2475,0.098546997,536.8506574,70.01534093,15.31482517,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.16,2019-03,0.134097996,7698.96949,2475,-0.079370883,1121.468373,-37.18147747,17.05006739,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.16,2019-04,1.290023592,45423.95238,2475,-0.181074324,-3900.825045,-12.30878802,-7.90844936,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.16,2018-05,2.311333954,62268.80822,2475,-0.447389484,-26609.02582,-16.21726478,-29.93887746,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.16,2018-06,3.74087251,121040.3379,2475,-0.493111674,-34017.0448,-11.64651667,-21.9383587,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.16,2018-07,0,0,2475,-0.050206615,-525.1908308,-100,-100,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.16,2018-08,0,0,2475,-0.496881796,-37668.70432,-100,-100,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.16,2018-09,3.694553235,163168.2171,2475,0.19911095,3024.488797,5.696302033,1.888608956,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.16,2018-10,1.79523739,68373.57996,2475,-0.451140849,-9981.009426,-20.08303147,-12.73825759,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.16,2018-11,1.968974098,67593.68625,2475,-0.033808123,-826.8585789,-1.688057864,-1.208494584,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.16,2018-12,2.675624632,105220.7452,2475,0.402572236,15762.20692,17.71064482,17.61956681,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.17,2019-01,0.043368446,4657.857175,6850,-0.070433273,-7581.588043,-61.89122042,-61.94388641,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.17,2019-02,0.258730801,25109.64212,6850,0.043562188,2176.800646,20.24560549,9.492066865,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.17,2019-03,0.068980922,7199.954229,6850,-0.724764732,-82773.33677,-91.30944255,-91.99767603,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.17,2019-04,1.713767372,184248.0931,6850,-0.365624438,-51005.63682,-17.5832393,-21.68111717,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.17,2018-05,2.047834482,221717.6561,6850,-0.745098947,-86256.56054,-26.67800597,-28.00772139,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.17,2018-06,3.818971526,403538.0689,6850,1.274369936,129123.8132,50.08131491,47.05433868,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.17,2018-07,2.088775264,237674.171,6850,0.269247293,27987.60935,14.79764516,13.3473548,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.17,2018-08,0,0,6850,-0.317114152,-44737.74424,-100,-100,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.17,2018-09,0.852088636,93317.53549,6850,-0.361981202,-32293.77038,-29.81551724,-25.7092864,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.17,2018-10,2.221705319,216191.6416,6850,0.079098327,6536.516641,3.691686229,3.117747129,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.17,2018-11,2.888675826,321562.0694,6850,0.556205527,74232.74476,23.84619976,30.01372557,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.17,2018-12,0.985723902,116176.9784,6850,0.524899145,64029.17941,113.904285,122.7840498,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.2,2019-01,0.525491222,372650.7418,16045.45455,0.104625443,-25228.17831,24.85957469,-6.340667232,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.2,2019-02,0.354578221,253786.5034,16045.45455,0.17228477,97047.7246,94.50957796,61.91685639,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.2,2019-03,0.166608415,137092.0022,16045.45455,-0.11681974,-113816.1356,-41.21670262,-45.36167562,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.2,2019-04,0.739974338,621093.4713,16045.45455,-0.659061926,-744284.1132,-47.10828039,-54.51122984,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.2,2018-05,2.339546132,2142560.943,16045.45455,0.08612421,80524.25187,3.821930067,3.905083368,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.2,2018-06,2.162562593,1979326.429,16045.45455,0.032594217,72431.19059,1.530267659,3.798383317,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.2,2018-07,1.065525017,744754.0629,16045.45455,0.219658274,162189.9396,25.96842531,27.84070167,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.2,2018-08,0.801632475,596285.1002,16045.45455,0.150180441,90528.79388,23.05318478,17.89968662,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.2,2018-09,0.775301482,933162.8978,16045.45455,0.293764201,406739.5058,61.00549489,77.26470974,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.2,2018-10,1.08725757,1278757.88,16045.45455,-0.06057773,-102227.8776,-5.27756292,-7.402529468,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.2,2018-11,2.580282781,3059993.815,16045.45455,0.287496373,413215.7908,12.53916945,15.61203044,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.2,2018-12,1.790852763,1906642.91,16045.45455,0.62688537,721933.4303,53.85764007,60.93759208,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.3,2019-01,0.103873775,194237.8895,26477.94118,-0.343822784,-706177.2454,-76.79817438,-78.42796262,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.3,2019-02,0.327697252,677054.7725,26477.94118,0.142588474,282202.1078,77.02955833,71.47023004,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.3,2019-03,0.033401199,61558.72576,26477.94118,-0.32904145,-672222.1704,-90.78441823,-91.61074837,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.3,2019-04,0.644551486,1253214.903,26477.94118,-0.806032703,-1515210.139,-55.56607532,-54.73184631,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.3,2018-05,0.879442888,1135889.561,26477.94118,0.015257156,40290.7262,1.765495014,3.677507214,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.3,2018-06,0.571362454,731240.3655,26477.94118,0.027508026,83872.68543,5.057976007,12.95595811,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.3,2018-07,0.073584074,49427.41947,26477.94118,-0.053848516,-61335.88944,-42.25647134,-55.37563842,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.3,2018-08,0.099985941,136318.199,26477.94118,-0.036331334,-82158.02937,-26.65203944,-37.60501999,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.3,2018-09,0.091764347,144757.7095,26477.94118,-0.023385797,-49250.2956,-20.30896056,-25.3857028,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.3,2018-10,0.532162875,882552.9663,26477.94118,0.166628084,280293.7649,45.58474003,46.54038729,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.3,2018-11,2.540900033,5291788.869,26477.94118,0.470383803,1048029.833,22.7181896,24.6957903,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.3,2018-12,1.954929082,3968575.295,26477.94118,0.631234622,1224276.535,47.68733577,44.61163459,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.4,2019-01,0.158119549,4797.824625,5533.333333,-0.039574393,-5570.504265,-20.01800997,-53.72615322,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.4,2019-02,0.79159709,35272.89253,5533.333333,0.394692023,16418.42371,99.44242485,87.07974676,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.4,2019-03,0.195503785,11804.69865,5533.333333,-0.981349044,-46868.0683,-83.38757574,-79.88044665,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.4,2019-04,1.397070634,71670.99012,5533.333333,-1.15047525,-56450.82048,-45.16013852,-44.06027375,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.4,2018-05,3.647392434,183138.1461,5533.333333,-0.187864157,-12284.74676,-4.898346489,-6.286237285,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.4,2018-06,4.927410335,245267.2139,5533.333333,0.834678333,38485.53014,20.39416048,18.61167268,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.4,2018-07,3.350831237,163266.5336,5533.333333,-0.395833914,-31688.00974,-10.56496638,-16.25405041,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.4,2018-08,0,0,5533.333333,-0.066930264,-3402.854537,-100,-100,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.4,2018-09,0,0,5533.333333,0,0,NA,NA,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.4,2018-10,0.395553202,5946.367962,5533.333333,-0.878051852,-55277.57871,-68.94223993,-90.28751284,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.4,2018-11,4.18835893,222856.6588,5533.333333,0.652574231,38280.24676,18.45627738,20.7395118,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.4,2018-12,2.169372338,116228.9478,5533.333333,1.210425445,62471.10732,126.2244504,116.2083647,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.5,2019-01,0.225846452,59632.08581,7620.833333,0.077059773,18193.82826,51.79211858,43.90587184,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.5,2019-02,0.085995431,13505.99636,7620.833333,0.05392627,5372.519131,168.1561627,66.05439442,,,,,,,,,
S0_BASE_bs00_E10,ETH.8.5,2019-03,0.034387651,5276.762001,7620.833333,-0.085992301,-17292.23583,-71.43407184,-76.61942262,,,,,,,,,
