P0,R0,dR,dC,S0,Region,Shock,iso3,Country
0.0,0.0,0.0,-457052554245.82,35043388176000,MBBF,High,NFK,Norfolk Island
1123509200000.0,1272540000000.0,-427458891907.44104,0.0,1818990244000,MBBF,High,NOR,Norway
0.0,0.0,0.0,-16695263483.3407,98472118000,MBBF,High,MNP,Northern Mariana Islands
0.0,0.0,0.0,-16695263483.3407,98472118000,MBBF,High,MNP,Pacific Islands Trust Territory
83088066444000.0,11029348000000.0,-31036190605.1316,0.0,83212474628000,MBBF,High,PAK,Pakistan
0.0,56780000000.0,-56780000000.0,-390445492.823034,-1005292008000,MBBF,High,PAN,Panama
16293105168000.0,1303646233705.99,-1303646233705.99,-3499947732800.61,16341504862000,MBBF,High,CZE,Czech Republic
16293105168000.0,1303646233705.99,-1303646233705.99,-3499947732800.61,16341504862000,MBBF,High,CZE,Czechoslovakia
0.0,96192000000.0,-96192000000.0,-1079672698.50683,2480949576000,MBBF,High,PNG,Papua New Guinea
4083982996000.0,674680000000.0,-276246707.862074,0.0,4086322078000,MBBF,High,PRY,Paraguay
0.0,0.0,0.0,-2368938871.61911,53310482000,MBBF,High,BMU,Bermuda
722230912000.0,1220436000000.0,-34154860780.0371,0.0,1168556654000,MBBF,High,PER,Peru
0.0,3553760000000.0,-1199465925487.44,0.0,-431561496000,MBBF,High,PHL,Philippines
34406770856000.0,2756831886780.95,-2756831886780.95,-87575922834.3436,-26157192396000,MBBF,High,POL,Poland
280698944000.0,22282894581.9396,-8084363320.026421,0.0,352155118000,MBBF,High,PRT,Portugal
0.0,0.0,0.0,-43912820360.2018,400466990000,MBBF,High,GNB,Guinea-Bissau
0.0,0.0,0.0,-16791355564.1402,239138814000,MBBF,High,TLS,Timor-Leste
95524000000.0,12024000000.0,-12024000000.0,-1553805653.75611,1555405468000,MBBF,High,ERI,Eritrea
96860000.0,0.0,0.0,-26260996702.3419,-19042175792000,MBBF,High,QAT,Qatar
14543028000.0,0.0,0.0,-999777889.628084,2012150128000,MBBF,High,BTN,Bhutan
0.0,0.0,0.0,-2214000.0,2214000,MBBF,High,PLW,Palau
160388804000.0,104876000000.0,-104876000000.0,-1693034566.65493,1969487694000,MBBF,High,ZWE,Zimbabwe
24430421316000.0,1952174462099.05,-1952174462099.05,-5355915206711.04,24451693266000,MBBF,High,ROU,Romania
26923072000.0,33400000000.0,-3111394009.7293897,0.0,83329784000,MBBF,High,RWA,Rwanda
190114260248000.0,21926432000000.0,-21926432000000.0,-35103547175826.8,190119684940000,MBBF,High,RUS,Russian Federation
190114260248000.0,21926432000000.0,-21926432000000.0,-35103547175826.8,190119684940000,MBBF,High,RUS,USSR
0.0,0.0,0.0,-605889461.8236691,1835865414000,MBBF,High,SHN,Saint Helena
0.0,0.0,0.0,-274422636334.038,859184458000,MBBF,High,KNA,Saint Kitts and Nevis
0.0,0.0,0.0,-17035621549.9905,39888646000,MBBF,High,LCA,Saint Lucia
788635456000.0,371408000000.0,-33457029467.0204,0.0,976616752000,MBBF,High,BOL,Bolivia (Plurinational State of)
0.0,0.0,0.0,-47038098265.2269,728299636000,MBBF,High,SPM,Saint Pierre and Miquelon
0.0,0.0,0.0,-199999.40282358,738000,MBBF,High,VCT,Saint Vincent and the Grenadines
0.0,0.0,0.0,-374579676.485707,1000700890000,MBBF,High,STP,Sao Tome and Principe
2368300480000.0,10773504000000.0,-587768202358.891,0.0,-4437801412000,MBBF,High,SAU,Saudi Arabia
0.0,195056000000.0,-20338005360.7601,0.0,176403062000,MBBF,High,SEN,Senegal
0.0,0.0,0.0,-4638942014.157021,-9950060244000,MBBF,High,SYC,Seychelles
0.0,0.0,0.0,-5562838001.55992,26129782042000,MBBF,High,SLE,Sierra Leone
547605024000.0,43802697890.1146,-43802697890.1146,-6515626617.25619,15123077732000,MBBF,High,SVN,Slovenia
6378283104000.0,510497309056.03705,-510497309056.03705,-509175860998.62604,15630890326000,MBBF,High,SVK,Slovakia
6378283104000.0,510497309056.03705,-510497309056.03705,-509175860998.62604,15630890326000,MBBF,High,SVK,Yugoslav SFR
16578186192000.0,1032060000000.0,-375821464439.786,0.0,18851041308000,MBBF,High,AFG,Afghanistan
0.0,0.0,0.0,-11263933541.0732,5639473818000,MBBF,High,BWA,Botswana
0.0,257848000000.0,-257848000000.0,-10738271372.7352,13898225370000,MBBF,High,SGP,Singapore
3394108000.0,0.0,0.0,-186795163.537529,766508384000,MBBF,High,SOM,Somalia
5935180000000.0,2265188000000.0,-496058298752.63104,0.0,25619523358000,MBBF,High,ZAF,South Africa
22472827276000.0,1776893729344.85,-499290451692.382,0.0,25811460448000,MBBF,High,ESP,Spain
0.0,0.0,0.0,-1792497137.67203,-23651688670000,MBBF,High,ESH,Western Sahara
0.0,0.0,0.0,-89475607059.8503,4664121834000,MBBF,High,SUR,Suriname
2967088332000.0,1695384000000.0,-905176236074.458,0.0,3609498836000,MBBF,High,TJK,Tajikistan
2175676000.0,0.0,0.0,-648482061.779304,1278841578000,MBBF,High,SWZ,Swaziland
19212767504000.0,4682680000000.0,-16761351499.237,0.0,20824836270000,MBBF,High,BRA,Brazil
8937305600000.0,725358384249.4359,-11770429.4802891,0.0,8977622540000,MBBF,High,SWE,Sweden
1643318076000.0,909816000000.0,-909816000000.0,-1998088726.8119602,-2313167234000,MBBF,High,CHE,Switzerland
9190365376000.0,7896428000000.0,-494582081875.198,0.0,11756275186000,MBBF,High,SYR,Syrian Arab Republic
4680008000000.0,2064120000000.0,-1404027823631.3,0.0,4902051776000,MBBF,High,TKM,Turkmenistan
366671212000.0,370740000000.0,-9959250144.374392,0.0,529558392000,MBBF,High,TZA,United Republic of Tanzania
4249148000.0,2673336000000.0,-271845277961.506,0.0,5561572788000,MBBF,High,THA,Thailand
0.0,25384000000.0,-25384000000.0,-675978525.447816,-7342242192000,MBBF,High,TGO,Togo
0.0,0.0,0.0,-704442968.986051,105611458000,MBBF,High,TON,Tonga
0.0,0.0,0.0,-162401736293.957,597325352000,MBBF,High,ABW,Aruba
0.0,16700000000.0,-12619580458.9706,0.0,474957586000,MBBF,High,TTO,Trinidad and Tobago
8686004000.0,474280000000.0,-474280000000.0,-149542200.745322,4301056574000,MBBF,High,OMN,Oman
3908435936000.0,2679348000000.0,-7286751144.80348,0.0,4001403062000,MBBF,High,TUN,Tunisia
69705800000000.0,9329288000000.0,-262364573721.42,0.0,70632850902000,MBBF,High,TUR,Turkey
0.0,0.0,0.0,-162449295.09585902,159058646000,MBBF,High,TCA,
258516000.0,852368000000.0,-709706553.4626861,0.0,18858236000,MBBF,High,ARE,United Arab Emirates
71471324000.0,33400000000.0,-33400000000.0,-23614882125.9248,1693871998000,MBBF,High,UGA,Uganda
0.0,0.0,0.0,-645789817.052461,469192216000,MBBF,High,TUV,Tuvalu
48507029084000.0,3911484972665.74,-2555752462.3352604,0.0,48517863152000,MBBF,High,GBR,United Kingdom
0.0,0.0,0.0,-3194530125.32924,9989916176000,MBBF,High,BLZ,Belize
76677582400000.0,11388064000000.0,-11388064000000.0,-11608088656616.5,76685730404000,MBBF,High,UKR,Ukraine
196125998392000.0,76661684000000.0,-58845545828680.8,0.0,196406612336000,MBBF,High,USA,United States of America
0.0,22044000000.0,-10210575083.9529,0.0,327754962000,MBBF,High,BFA,Burkina Faso
3699915728000.0,619904000000.0,-16733527.0461657,0.0,3700160278000,MBBF,High,URY,Uruguay
22922631756000.0,6884408000000.0,-6884408000000.0,-9033718731.8659,36312977948000,MBBF,High,UZB,Uzbekistan
573812000.0,784232000000.0,-77908568127.607,0.0,2207720886000,MBBF,High,VEN,Venezuela (Bolivarian Republic of)
0.0,1706740000000.0,-27247742230.7261,0.0,1173241124000,MBBF,High,VNM,Viet Nam
13881210340000.0,2342676000000.0,-18838904819.7352,0.0,14266368402000,MBBF,High,ETH,Ethiopia
13881210340000.0,2342676000000.0,-18838904819.7352,0.0,14266368402000,MBBF,High,ETH,Ethiopia PDR
0.0,0.0,0.0,-170653.082866516,1675358000,MBBF,High,VGB,British Virgin Islands
0.0,0.0,0.0,-133836898.30278401,316556808000,MBBF,High,WLF,Wallis and Futuna Islands
0.0,0.0,0.0,-23197761799.44,16471802840000,MBBF,High,WSM,Samoa
598211368000.0,925848000000.0,-5652799279.57411,0.0,617590112000,MBBF,High,YEM,Yemen
598211368000.0,925848000000.0,-5652799279.57411,0.0,617590112000,MBBF,High,YEM,Yemen Ar Rp
598211368000.0,925848000000.0,-5652799279.57411,0.0,617590112000,MBBF,High,YEM,Yemen Dem
0.0,0.0,0.0,-43249150.938540705,119834316000,MBBF,High,SLB,Solomon Islands
25962488000.0,153640000000.0,-46426267168.3164,0.0,1736294088000,MBBF,High,COD,Democratic Republic of the Congo
736385164000.0,167000000000.0,-77391392775.4143,0.0,1299023404000,MBBF,High,ZMB,Zambia
0.0,0.0,0.0,-11817358335.3184,226297886000,MBBF,High,NA..1,
6046866260000.0,486390842207.896,-417717460844.632,0.0,20557123706000,MBBF,High,BEL,Belgium
6046866260000.0,486390842207.896,-417717460844.632,0.0,20557123706000,MBBF,High,BEL,Belgium-Luxembourg
273429100000.0,21888285079.8391,0.0,0.0,273854114000,MBBF,High,LUX,Luxembourg
0.0,0.0,0.0,-58747.36791639231,90394000,MBBF,High,AIA,Anguilla
0.0,0.0,0.0,-47271295.39475661,415006392000,MBBF,High,BRN,Brunei Darussalam
17355602588000.0,1378606425646.59,-1378606425646.59,-3826067932708.77,17357689096000,MBBF,High,BGR,Bulgaria
0.0,0.0,0.0,-1277059318.76507,1716544008000,MBBF,High,MYT,Mayotte
8543341244000.0,1400128000000.0,-1400128000000.0,-13536863727.8659,9830400676000,MBBF,High,SRB,Serbia
8543341244000.0,1400128000000.0,-1400128000000.0,-13536863727.8659,9830400676000,MBBF,High,SRB,Serbia and Montenegro
6926492000.0,0.0,0.0,-258783212.43348902,-2101851842000,MBBF,High,MNE,Montenegro
1574208800000.0,1319968000000.0,-718192271.565643,0.0,1576428184000,MBBF,High,SDN,Sudan
0.0,0.0,0.0,-4116556467.7116103,208895428000,MBBF,High,SSD,South Sudan
550990448000.0,151636000000.0,-112502447608.054,0.0,1148897958000,MBBF,High,MMR,Myanmar
19768792000.0,0.0,0.0,-285340500.982328,763900608000,MBBF,High,BDI,Burundi
115871280000.0,0.0,0.0,-2462882928.8052,-2443219372000,MBBF,High,NA..2,
951232000000.0,233132000000.0,-233132000000.0,-1789252214.41409,6773692518000,MBBF,High,ALB,Albania
0.0,0.0,0.0,-5172763955.19791,14373559862000,MBBF,High,ATA,Antarctica
2873736000.0,23380000000.0,-23380000000.0,-1871751150.63903,-8258208908000,MBBF,High,CMR,Cameroon
108259086000000.0,23192960000000.0,-23192960000000.0,-6502099558738.82,112619166466000,MBBF,High,CAN,Canada
0.0,0.0,0.0,-30745390341.9813,647736412000,MBBF,High,CPV,Cape Verde
424247113960000.0,277771768000000.0,-504946570837.325,0.0,439531424386000,MBBF,High,CHN,China
0.0,0.0,0.0,-79455016.53754449,-1001223558000,MBBF,High,CYM,Cayman Islands
0.0,0.0,0.0,-1636204498.89719,-10066899824000,MBBF,High,CAF,Central African Republic
0.0,488308000000.0,-488308000000.0,-16524804294.2308,-64371616800000,MBBF,High,LKA,Sri Lanka
9367364000.0,0.0,0.0,-173886612.120271,253931474000,MBBF,High,TCD,Chad
9528555740000.0,14011968000000.0,-171958900.08751002,0.0,9530453692000,MBBF,High,DZA,Algeria
4849771516000.0,1197056000000.0,-538687785.356979,0.0,4853488688000,MBBF,High,CHL,Chile
0.0,0.0,0.0,-22015352.239002697,33027530000,MBBF,High,CXR,Christmas Island
31573020000.0,1909144000000.0,-52092773.242667496,0.0,32817270000,MBBF,High,COL,Colombia
0.0,0.0,0.0,-23067983.3021286,77621216000,MBBF,High,COM,Comoros
0.0,156980000000.0,-1312132247.30821,0.0,32477294000,MBBF,High,COG,Congo
0.0,0.0,0.0,-29106651730.0894,32668940000,MBBF,High,COK,Cook Islands
0.0,198396000000.0,-198396000000.0,-5646640197.7076,10222556288000,MBBF,High,CRI,Costa Rica
0.0,0.0,0.0,-88950425080.3182,1949568466000,MBBF,High,CUB,Cuba
0.0,0.0,0.0,-77970423.1959291,-2611392646000,MBBF,High,ASM,American Samoa
56651076000.0,4763086244.794121,-4763086244.794121,-5948452228.36812,77845530000,MBBF,High,CYP,Cyprus
5668266572000.0,1102868000000.0,-1102868000000.0,-470079886471.617,5803417738000,MBBF,High,AZE,Azerbaijan
0.0,0.0,0.0,-619659900.937276,1091475520000,MBBF,High,BEN,Benin
15400339200000.0,1238412441406.56,-179218247136.833,0.0,13024770002000,MBBF,High,DNK,Denmark
0.0,0.0,0.0,-98259153.6959708,257733750000,MBBF,High,DMA,Dominica
0.0,269204000000.0,-1474935545.87789,0.0,57486250000,MBBF,High,DOM,Dominican Republic
8561136096000.0,2745480000000.0,-2745480000000.0,-145056628688.81198,9542117972000,MBBF,High,BLR,Belarus
19250424000.0,579156000000.0,-542978243906.62,0.0,5025238952000,MBBF,High,ECU,Ecuador
30731979276000.0,14522988000000.0,-122652359.30608799,0.0,30793351300000,MBBF,High,EGY,Egypt
0.0,0.0,0.0,-27359751511.9114,14007101596000,MBBF,High,AND,Andorra
0.0,340012000000.0,-315426719954.782,0.0,2706226240000,MBBF,High,SLV,El Salvador
0.0,0.0,0.0,-74798750767.3897,7529540752000,MBBF,High,GNQ,Equatorial Guinea
1853795524000.0,152204009600.361,-152204009600.361,-340186016718.37396,1921347860000,MBBF,High,EST,Estonia
0.0,0.0,0.0,-1894152837.265,-1531465124000,MBBF,High,FRO,Faroe Islands
0.0,0.0,0.0,-1481487680.15903,1929602880000,MBBF,High,FLK,Falkland Islands (Malvinas)
0.0,109552000000.0,-109552000000.0,-412920994.27462,3120591376000,MBBF,High,FJI,Fiji
3113347600000.0,249990200171.897,-31324106972.322998,0.0,6557522050000,MBBF,High,FIN,Finland
125411587196000.0,10084793091464.8,-613818649511.241,0.0,135290914144000,MBBF,High,FRA,France
11370696000.0,326652000000.0,-36669059704.1946,0.0,80401562000,MBBF,High,AGO,Angola
0.0,0.0,0.0,-34425343309.2844,513704548000,MBBF,High,PYF,French Polynesia
0.0,0.0,0.0,-8270970.66877496,24900516000,MBBF,High,DJI,Djibouti
308215200000.0,304608000000.0,-114673095843.491,0.0,757276384000,MBBF,High,GEO,Georgia
0.0,0.0,0.0,-3910651451.76924,5065465250000,MBBF,High,GAB,Gabon
0.0,0.0,0.0,-13344084924.612,1946164204000,MBBF,High,GMB,Gambia
84319235200000.0,6747122335380.81,-12082676306.4688,0.0,84606318086000,MBBF,High,DEU,Germany
84319235200000.0,6747122335380.81,-12082676306.4688,0.0,84606318086000,MBBF,High,DEU,Germany Fr
84319235200000.0,6747122335380.81,-12082676306.4688,0.0,84606318086000,MBBF,High,DEU,Germany Nl
0.0,0.0,0.0,-18749735.5322144,2283254000,MBBF,High,ATG,Antigua and Barbuda
788546612000.0,609216000000.0,-236583998803.79,0.0,790652564000,MBBF,High,BIH,Bosnia and Herzegovina
0.0,430192000000.0,-353267195295.12,0.0,854771646000,MBBF,High,GHA,Ghana
0.0,0.0,0.0,-1850201756.8576102,-40134556160000,MBBF,High,GIB,Gibraltar
0.0,0.0,0.0,-4212252094.5353603,5870855974000,MBBF,High,KIR,Kiribati
5584841388000.0,441968667718.41705,-441968667718.41705,-10776320708.4224,7283937716000,MBBF,High,GRC,Greece
0.0,0.0,0.0,-1234326484.20586,2605002584000,MBBF,High,GRL,Greenland
0.0,0.0,0.0,-17141388669.3031,-75537801574000,MBBF,High,GRD,Grenada
0.0,0.0,0.0,-206334152568.22897,2537393542000,MBBF,High,GUM,Guam
4063444000.0,423512000000.0,-423512000000.0,-3568950698.7529,-3253112796000,MBBF,High,GTM,Guatemala
38243837004000.0,5773524000000.0,-51773212564.6026,0.0,45216059036000,MBBF,High,ARG,Argentina
0.0,182364000000.0,-599150256.3366129,0.0,41704164000,MBBF,High,GIN,Guinea
0.0,39412000000.0,-39412000000.0,-49128779516.192,5290080328000,MBBF,High,GUY,Guyana
0.0,0.0,0.0,-3570103254.81534,9007030692000,MBBF,High,HTI,Haiti
0.0,0.0,0.0,-659340.413776237,3671656000,MBBF,High,VAT,Holy See
4002656000.0,50100000000.0,-121564.11173033,0.0,4011752000,MBBF,High,HND,Honduras
16877547720000.0,1347491253681.37,-1347491253681.37,-240282540209.149,27409534344000,MBBF,High,HUN,Hungary
2916659676000.0,230010539782.862,-230010539782.862,-396460532325.74603,2846978008000,MBBF,High,HRV,Croatia
0.0,0.0,0.0,-340044952.654962,690903032000,MBBF,High,ISL,Iceland
1072781948000.0,247160000000.0,-109856186200.56099,0.0,7119771960000,MBBF,Low,ARM,Armenia
82885904928000.0,15681300000000.0,-516159877.29261297,0.0,83905213988000,MBBF,Low,AUS,Australia
309324080000000.0,55914272000000.0,-150830498260.822,0.0,333674785966000,MBBF,Low,IND,India
0.0,5494300000000.0,-2235266.29625405,0.0,4033194000,MBBF,Low,IDN,Indonesia
36615262356000.0,29468820000000.0,0.0,0.0,36615277116000,MBBF,Low,IRN,Iran (Islamic Republic of)
12019859736000.0,2553764000000.0,-13942216417.9161,0.0,14378872196000,MBBF,Low,IRQ,Iraq
2214086000000.0,177937669735.37198,-1314800.7968839,0.0,2214596370000,MBBF,Low,IRL,Ireland
588833316000.0,909816000000.0,0.0,0.0,588860622000,MBBF,Low,ISR,Israel
25077098088000.0,1998369715165.48,-76460123.51219499,0.0,25089479154000,MBBF,Low,ITA,Italy
0.0,247828000000.0,-149480964592.59198,0.0,-22110132206000,MBBF,Low,CIV,Cote d'Ivoire
43761446864000.0,9844316000000.0,-4376157351511.78,0.0,44623441862000,MBBF,Low,KAZ,Kazakhstan
0.0,0.0,0.0,-2526658.14337022,51514868000,MBBF,Low,JAM,Jamaica
5593379764000.0,446305650418.49,-205985980774.745,0.0,-56210176696000,MBBF,Low,AUT,Austria
2883555600000.0,4092836000000.0,-19356884470.5317,0.0,3076841522000,MBBF,Low,JPN,Japan
85670332000.0,1603868000000.0,-896315780.860168,0.0,4773109584000,MBBF,Low,JOR,Jordan
2203573684000.0,693384000000.0,-220427313129.501,0.0,2251464854000,MBBF,Low,KGZ,Kyrgyzstan
1051288380000.0,549764000000.0,-250962585.53449503,0.0,1323842654000,MBBF,Low,KEN,Kenya
0.0,0.0,0.0,-192610791.127138,12301892380000,MBBF,Low,KHM,Cambodia
192384000000.0,0.0,0.0,-4686502.14601986,255533928000,MBBF,Low,PRK,Democratic People's Republic of Korea
96607496000.0,4884416000000.0,-98483709.7923869,0.0,251267364000,MBBF,Low,KOR,Republic of Korea
177688000.0,0.0,0.0,-1264732750.13321,7179770994000,MBBF,Low,KWT,Kuwait
5848139600000.0,472926890509.82104,-472926890509.82104,-18477907180.2902,5904820046000,MBBF,Low,LVA,Latvia
0.0,0.0,0.0,-38882404.7188771,657716474000,MBBF,Low,BHS,Bahamas
0.0,0.0,0.0,-337817.200069363,14000168000,MBBF,Low,LAO,Lao People's Democratic Republic
473913936000.0,168336000000.0,-29739937.7156295,0.0,478213490000,MBBF,Low,LBN,Lebanon
32290452000.0,0.0,0.0,-10020484.7286249,744560840000,MBBF,Low,LSO,Lesotho
0.0,0.0,0.0,-17935660.9631351,1276118086000,MBBF,Low,LBR,Liberia
644944648000.0,385436000000.0,-133519521.621333,0.0,879822262000,MBBF,Low,LBY,Libya
11573514828000.0,936022831144.981,-936022831144.981,-2820472456.34726,29072559058000,MBBF,Low,LTU,Lithuania
0.0,0.0,0.0,-140437.47406754698,7866350000,MBBF,Low,MHL,Marshall Islands
20040000000.0,0.0,0.0,-770099.728115955,69879672000,MBBF,Low,MDG,Madagascar
0.0,64796000000.0,-23370377537.18,0.0,-11181712084000,MBBF,Low,BHR,Bahrain
4592500000.0,48764000000.0,-14196782807.9556,0.0,707923922000,MBBF,Low,MWI,Malawi
0.0,1114224000000.0,-97741022.0861362,0.0,94540652000,MBBF,Low,MYS,Malaysia
0.0,0.0,0.0,-193905847.642846,1638291986000,MBBF,Low,MDV,Maldives
126293416000.0,28056000000.0,-605310158.627751,0.0,217797994000,MBBF,Low,MLI,Mali
38117416000.0,3021819841.46514,-3021819841.46514,-9206455.84305882,178458812000,MBBF,Low,MLT,Malta
23116140000.0,85504000000.0,-14277886419.715,0.0,2052074256000,MBBF,Low,MRT,Mauritania
0.0,16032000000.0,-16032000000.0,-149993382.786226,-70146479868000,MBBF,Low,MUS,Mauritius
11940552104000.0,2187032000000.0,-1194099105857.86,0.0,11946583378000,MBBF,Low,MEX,Mexico
0.0,0.0,0.0,-5685559.99466049,58991152000,MBBF,Low,BRB,Barbados
1331938560000.0,0.0,0.0,-37459914.7516594,1503756578000,MBBF,Low,MNG,Mongolia
0.0,0.0,0.0,-59454104.833562404,3063552590000,MBBF,Low,MSR,Montserrat
17858077532000.0,15793524000000.0,-21499655517.7213,0.0,35778380246000,MBBF,Low,MAR,Morocco
63814708000.0,238476000000.0,-25206.2844245962,0.0,64095954000,MBBF,Low,MOZ,Mozambique
0.0,0.0,0.0,-127401257.544975,5877655928000,MBBF,Low,FSM,Micronesia (Federated States of)
3220270352000.0,935868000000.0,-322375558687.602,0.0,3265772770000,MBBF,Low,MDA,Republic of Moldova
43720600000.0,22712000000.0,-3925868192.72725,0.0,841134616000,MBBF,Low,NAM,Namibia
0.0,0.0,0.0,-34731.6252394102,4367412000,MBBF,Low,NRU,Nauru
6124964812000.0,0.0,0.0,-88123177.25254041,6805072618000,MBBF,Low,NPL,Nepal
4180160300000.0,334309389344.194,-1194866363.34965,0.0,3532988460000,MBBF,Low,NLD,Netherlands
0.0,0.0,0.0,-169838906.249157,2684360154000,MBBF,Low,NA.,
50768000.0,0.0,0.0,-14805090.546559,554410232000,MBBF,Low,NCL,New Caledonia
848044704000.0,0.0,0.0,-863023546.774145,-5906013636000,MBBF,Low,MKD,The former Yugoslav Republic of Macedonia
0.0,0.0,0.0,-5833976.062428799,536227432000,MBBF,Low,VUT,Vanuatu
1484825056000.0,796924000000.0,-36282110309.0904,0.0,2947417592000,MBBF,Low,NZL,New Zealand
0.0,45424000000.0,-42918925953.4455,0.0,-1568792656000,MBBF,Low,NIC,Nicaragua
17973208000.0,6680000000.0,-3034228149.4401,0.0,2209973692000,MBBF,Low,NER,Niger
261388400000.0,668000000000.0,-41744828.3193427,0.0,278305012000,MBBF,Low,NGA,Nigeria
4174694056000.0,5172992000000.0,-3386879936.2156897,0.0,6040521994000,MBBF,Low,BGD,Bangladesh
0.0,0.0,0.0,-56314891.1688111,2618951494000,MBBF,Low,NIU,Niue
0.0,0.0,0.0,-869652098.476777,35043388176000,MBBF,Low,NFK,Norfolk Island
1123509200000.0,1272540000000.0,-120677710526.642,0.0,1818990244000,MBBF,Low,NOR,Norway
0.0,0.0,0.0,-6919959.04250828,98472118000,MBBF,Low,MNP,Northern Mariana Islands
0.0,0.0,0.0,-6919959.04250828,98472118000,MBBF,Low,MNP,Pacific Islands Trust Territory
83088066444000.0,11029348000000.0,-452382949.81255996,0.0,83212474628000,MBBF,Low,PAK,Pakistan
0.0,56780000000.0,-4395436190.72175,0.0,-1005292008000,MBBF,Low,PAN,Panama
16293105168000.0,1303646233705.99,-1303646233705.99,-241156742701.71,16341504862000,MBBF,Low,CZE,Czech Republic
16293105168000.0,1303646233705.99,-1303646233705.99,-241156742701.71,16341504862000,MBBF,Low,CZE,Czechoslovakia
0.0,96192000000.0,-3809347790.31076,0.0,2480949576000,MBBF,Low,PNG,Papua New Guinea
4083982996000.0,674680000000.0,-179744.866372113,0.0,4086322078000,MBBF,Low,PRY,Paraguay
0.0,0.0,0.0,-1593803.20594237,53310482000,MBBF,Low,BMU,Bermuda
